DATAFLOW,MEASURE: Measure,INDEX: Index,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,DECIMALS: Decimals,OBS_COMMENT: Observation Comment
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,6: Hobart,Q: Quarterly,2022-Q3,155.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,6: Hobart,Q: Quarterly,2022-Q4,157.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,6: Hobart,Q: Quarterly,2023-Q1,162.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115486: Health,10: Original,6: Hobart,Q: Quarterly,2023-Q2,163.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,94.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,94.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,94.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,94.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,96.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,98.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,98.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,99.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,100.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,101,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,101.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,102.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,103.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,103.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,104.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,104.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,104.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,104.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,105.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q4,106.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q1,106.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q2,106.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q3,107.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2015-Q4,108.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q1,109,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q2,109.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q3,110.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2016-Q4,111.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q1,111.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q2,111.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q3,112.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2017-Q4,112.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q1,113,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q2,113.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q3,114.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2018-Q4,114.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q1,114.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q2,114.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q3,114.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2019-Q4,115.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q1,116,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q2,116.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q3,116.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2020-Q4,116.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q1,116.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q2,117.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q3,117.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2021-Q4,119.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q1,119.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q2,121.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q3,122.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2022-Q4,125.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q1,127.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,126670: Insurance and financial services,10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2023-Q2,131.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2010-Q1,95.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2010-Q2,95.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2010-Q3,96.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2010-Q4,96.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2011-Q1,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2011-Q2,99.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2011-Q3,99.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2011-Q4,99.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2012-Q1,99.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2012-Q2,100.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2012-Q3,101.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2012-Q4,102,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2013-Q1,102.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2013-Q2,102.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2013-Q3,104,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2013-Q4,104.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2014-Q1,105.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2014-Q2,105.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2014-Q3,106.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2014-Q4,106.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2015-Q1,106.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2015-Q2,107.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2015-Q3,107.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2015-Q4,108.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2016-Q1,108.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2016-Q2,108.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2016-Q3,109.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2016-Q4,109.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2017-Q1,110.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2017-Q2,111,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2017-Q3,111.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2017-Q4,112.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2018-Q1,113.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2018-Q2,113.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2018-Q3,114,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2018-Q4,114.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2019-Q1,114.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2019-Q2,115.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2019-Q3,115.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2019-Q4,116.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2020-Q1,117.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2020-Q2,115.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2020-Q3,116.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2020-Q4,118.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2021-Q1,118.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2021-Q2,119.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2021-Q3,120.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2021-Q4,121.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2022-Q1,124.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2022-Q2,126.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2022-Q3,129,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2022-Q4,131.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2023-Q1,132.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,10001: All groups CPI,10: Original,2: Melbourne,Q: Quarterly,2023-Q2,133.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2010-Q1,95.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2010-Q2,98.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2010-Q3,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2010-Q4,95.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2011-Q1,95.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2011-Q2,102.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2011-Q3,100.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2011-Q4,98.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2012-Q1,98.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2012-Q2,103.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2012-Q3,101.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2012-Q4,103.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2013-Q1,99.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2013-Q2,103.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2013-Q3,105.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2013-Q4,103.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2014-Q1,101.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2014-Q2,105.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20002: Clothing and footwear,10: Original,5: Perth,Q: Quarterly,2014-Q3,104.9,IN: Index Numbers,,1: One,
